MajorCity,Year,AvgHouseholdMedianIncome
"Abilene, TX",2011.0,43631.6
"Abilene, TX",2012.0,44059.6
"Abilene, TX",2013.0,44435.2
"Abilene, TX",2014.0,44569.0
"Abilene, TX",2015.0,45575.8
"Abilene, TX",2016.0,46204.8
"Abilene, TX",2017.0,48760.8
"Abilene, TX",2018.0,50247.0
"Abilene, TX",2019.0,52244.0
"Abilene, TX",2020.0,54927.8
"Abilene, TX",2021.0,58003.0
"Akron, OH",2011.0,33307.0
"Akron, OH",2012.0,32556.0
"Akron, OH",2013.0,33288.8
"Akron, OH",2014.0,33499.4
"Akron, OH",2015.0,33720.4
"Akron, OH",2016.0,34830.0
"Akron, OH",2017.0,35925.2
"Akron, OH",2018.0,37100.0
"Akron, OH",2019.0,39008.2
"Akron, OH",2020.0,41519.6
"Akron, OH",2021.0,43672.2
"Albany, GA",2011.0,37002.5
"Albany, GA",2012.0,36477.75
"Albany, GA",2013.0,35916.0
"Albany, GA",2014.0,35468.0
"Albany, GA",2015.0,35947.0
"Albany, GA",2016.0,38171.75
"Albany, GA",2017.0,38955.0
"Albany, GA",2018.0,41497.25
"Albany, GA",2019.0,43176.5
"Albany, GA",2020.0,42877.5
"Albany, GA",2021.0,44960.5
"Albany, NY",2011.0,44151.8
"Albany, NY",2012.0,45258.8
"Albany, NY",2013.0,45047.8
"Albany, NY",2014.0,44627.8
"Albany, NY",2015.0,43920.4
"Albany, NY",2016.0,45436.0
"Albany, NY",2017.0,46262.8
"Albany, NY",2018.0,48165.4
"Albany, NY",2019.0,51826.4
"Albany, NY",2020.0,53729.6
"Albany, NY",2021.0,59029.6
"Albany, OR",2011.0,50130.0
"Albany, OR",2012.0,50681.0
"Albany, OR",2013.0,51361.0
"Albany, OR",2014.0,49450.0
"Albany, OR",2015.0,50843.0
"Albany, OR",2016.0,54514.5
"Albany, OR",2017.0,57500.5
"Albany, OR",2018.0,60185.0
"Albany, OR",2019.0,64395.0
"Albany, OR",2020.0,68127.5
"Albany, OR",2021.0,74360.0
"Albuquerque, NM",2011.0,36018.75
"Albuquerque, NM",2012.0,35840.5
"Albuquerque, NM",2013.0,35768.25
"Albuquerque, NM",2014.0,35387.25
"Albuquerque, NM",2015.0,34694.25
"Albuquerque, NM",2016.0,34782.75
"Albuquerque, NM",2017.0,36741.0
"Albuquerque, NM",2018.0,38302.0
"Albuquerque, NM",2019.0,39855.0
"Albuquerque, NM",2020.0,43710.75
"Albuquerque, NM",2021.0,45166.75
"Alexandria, LA",2011.0,36527.666666666664
"Alexandria, LA",2012.0,38649.333333333336
"Alexandria, LA",2013.0,36575.666666666664
"Alexandria, LA",2014.0,37257.666666666664
"Alexandria, LA",2015.0,36814.333333333336
"Alexandria, LA",2016.0,37512.333333333336
"Alexandria, LA",2017.0,36265.666666666664
"Alexandria, LA",2018.0,38420.666666666664
"Alexandria, LA",2019.0,40558.666666666664
"Alexandria, LA",2020.0,40039.666666666664
"Alexandria, LA",2021.0,42977.666666666664
"Allentown, PA",2011.0,44057.4
"Allentown, PA",2012.0,45561.2
"Allentown, PA",2013.0,46949.0
"Allentown, PA",2014.0,46374.0
"Allentown, PA",2015.0,46725.6
"Allentown, PA",2016.0,47610.8
"Allentown, PA",2017.0,48367.8
"Allentown, PA",2018.0,50764.4
"Allentown, PA",2019.0,51773.6
"Allentown, PA",2020.0,54729.8
"Allentown, PA",2021.0,58707.0
"Altoona, PA",2011.0,38902.0
"Altoona, PA",2012.0,38096.0
"Altoona, PA",2013.0,38645.5
"Altoona, PA",2014.0,38891.5
"Altoona, PA",2015.0,38985.0
"Altoona, PA",2016.0,39019.5
"Altoona, PA",2017.0,40735.0
"Altoona, PA",2018.0,42486.0
"Altoona, PA",2019.0,43491.0
"Altoona, PA",2020.0,44755.0
"Altoona, PA",2021.0,48354.5
"Amarillo, TX",2011.0,34314.6
"Amarillo, TX",2012.0,34527.8
"Amarillo, TX",2013.0,34989.8
"Amarillo, TX",2014.0,35214.2
"Amarillo, TX",2015.0,35171.2
"Amarillo, TX",2016.0,37117.2
"Amarillo, TX",2017.0,39349.6
"Amarillo, TX",2018.0,40169.6
"Amarillo, TX",2019.0,39159.8
"Amarillo, TX",2020.0,43253.8
"Amarillo, TX",2021.0,45457.2
"Ames, IA",2011.0,44041.5
"Ames, IA",2012.0,42728.0
"Ames, IA",2013.0,42925.0
"Ames, IA",2014.0,43098.5
"Ames, IA",2015.0,42473.5
"Ames, IA",2016.0,43027.5
"Ames, IA",2017.0,45025.5
"Ames, IA",2018.0,48114.5
"Ames, IA",2019.0,50125.0
"Ames, IA",2020.0,52591.0
"Ames, IA",2021.0,55958.0
"Anchorage, AK",2011.0,66019.6
"Anchorage, AK",2012.0,68190.4
"Anchorage, AK",2013.0,71358.4
"Anchorage, AK",2014.0,70552.6
"Anchorage, AK",2015.0,70343.0
"Anchorage, AK",2016.0,71988.4
"Anchorage, AK",2017.0,73062.2
"Anchorage, AK",2018.0,71559.6
"Anchorage, AK",2019.0,74652.4
"Anchorage, AK",2020.0,76728.6
"Anchorage, AK",2021.0,81195.6
"Ann Arbor, MI",2011.0,59554.0
"Ann Arbor, MI",2012.0,59863.75
"Ann Arbor, MI",2013.0,60738.0
"Ann Arbor, MI",2014.0,61930.75
"Ann Arbor, MI",2015.0,61928.0
"Ann Arbor, MI",2016.0,64259.5
"Ann Arbor, MI",2017.0,68351.5
"Ann Arbor, MI",2018.0,71512.5
"Ann Arbor, MI",2019.0,74296.75
"Ann Arbor, MI",2020.0,76333.75
"Ann Arbor, MI",2021.0,66666.4
"Anniston, AL",2011.0,37218.75
"Anniston, AL",2012.0,37930.5
"Anniston, AL",2013.0,36001.25
"Anniston, AL",2014.0,36420.5
"Anniston, AL",2015.0,43331.25
"Anniston, AL",2016.0,43581.5
"Anniston, AL",2017.0,46000.75
"Anniston, AL",2018.0,45703.0
"Anniston, AL",2019.0,53011.0
"Anniston, AL",2020.0,46996.333333333336
"Anniston, AL",2021.0,42090.5
"Appleton, WI",2011.0,57594.0
"Appleton, WI",2012.0,57761.5
"Appleton, WI",2013.0,58554.5
"Appleton, WI",2014.0,59632.25
"Appleton, WI",2015.0,59858.0
"Appleton, WI",2016.0,59507.0
"Appleton, WI",2017.0,61253.5
"Appleton, WI",2018.0,62912.0
"Appleton, WI",2019.0,64821.5
"Appleton, WI",2020.0,67384.25
"Appleton, WI",2021.0,73264.25
"Asheville, NC",2011.0,41910.2
"Asheville, NC",2012.0,42203.2
"Asheville, NC",2013.0,42520.0
"Asheville, NC",2014.0,43184.4
"Asheville, NC",2015.0,43113.8
"Asheville, NC",2016.0,44484.2
"Asheville, NC",2017.0,45924.2
"Asheville, NC",2018.0,48090.6
"Asheville, NC",2019.0,50089.8
"Asheville, NC",2020.0,52212.4
"Asheville, NC",2021.0,57446.6
"Athens, GA",2011.0,35519.25
"Athens, GA",2012.0,34628.5
"Athens, GA",2013.0,34012.75
"Athens, GA",2014.0,34672.5
"Athens, GA",2015.0,34224.25
"Athens, GA",2016.0,34403.5
"Athens, GA",2017.0,37604.25
"Athens, GA",2018.0,40324.75
"Athens, GA",2019.0,41530.75
"Athens, GA",2020.0,40971.75
"Athens, GA",2021.0,45822.5
"Atlanta, GA",2011.0,68207.0
"Atlanta, GA",2012.0,66888.25
"Atlanta, GA",2013.0,66037.5
"Atlanta, GA",2014.0,68196.25
"Atlanta, GA",2015.0,70150.75
"Atlanta, GA",2016.0,69525.75
"Atlanta, GA",2017.0,77069.5
"Atlanta, GA",2018.0,82075.25
"Atlanta, GA",2019.0,83837.5
"Atlanta, GA",2020.0,89990.25
"Atlanta, GA",2021.0,93419.75
"Atlantic City, NJ",2011.0,28500.0
"Atlantic City, NJ",2012.0,29886.0
"Atlantic City, NJ",2013.0,29200.0
"Atlantic City, NJ",2014.0,26936.0
"Atlantic City, NJ",2015.0,25737.0
"Atlantic City, NJ",2016.0,26566.0
"Atlantic City, NJ",2017.0,26006.0
"Atlantic City, NJ",2018.0,27786.0
"Atlantic City, NJ",2019.0,29232.0
"Atlantic City, NJ",2020.0,29526.0
"Atlantic City, NJ",2021.0,29789.0
"Auburn, AL",2011.0,35968.0
"Auburn, AL",2012.0,36397.0
"Auburn, AL",2013.0,36040.0
"Auburn, AL",2014.0,36293.0
"Auburn, AL",2015.0,36586.5
"Auburn, AL",2016.0,37226.0
"Auburn, AL",2017.0,39894.5
"Auburn, AL",2018.0,40635.0
"Auburn, AL",2019.0,42287.5
"Auburn, AL",2020.0,43331.5
"Auburn, AL",2021.0,47815.0
"Augusta, GA",2011.0,38188.2
"Augusta, GA",2012.0,38119.6
"Augusta, GA",2013.0,38443.4
"Augusta, GA",2014.0,39119.0
"Augusta, GA",2015.0,39062.6
"Augusta, GA",2016.0,40095.0
"Augusta, GA",2017.0,40894.8
"Augusta, GA",2018.0,42671.8
"Augusta, GA",2019.0,42906.6
"Augusta, GA",2020.0,42481.8
"Augusta, GA",2021.0,44899.8
"Austin, TX",2011.0,48691.8
"Austin, TX",2012.0,51531.4
"Austin, TX",2013.0,53276.0
"Austin, TX",2014.0,54398.2
"Austin, TX",2015.0,59324.0
"Austin, TX",2016.0,63732.8
"Austin, TX",2017.0,69275.6
"Austin, TX",2018.0,72360.2
"Austin, TX",2019.0,78395.6
"Austin, TX",2020.0,82224.6
"Austin, TX",2021.0,90100.2
"Bakersfield, CA",2011.0,38302.6
"Bakersfield, CA",2012.0,36652.8
"Bakersfield, CA",2013.0,37159.2
"Bakersfield, CA",2014.0,36497.2
"Bakersfield, CA",2015.0,36177.8
"Bakersfield, CA",2016.0,37087.0
"Bakersfield, CA",2017.0,38591.0
"Bakersfield, CA",2018.0,39422.6
"Bakersfield, CA",2019.0,39810.6
"Bakersfield, CA",2020.0,40143.4
"Bakersfield, CA",2021.0,43835.2
"Baltimore, MD",2011.0,40813.0
"Baltimore, MD",2012.0,40645.8
"Baltimore, MD",2013.0,40529.8
"Baltimore, MD",2014.0,41684.8
"Baltimore, MD",2015.0,41750.0
"Baltimore, MD",2016.0,44391.0
"Baltimore, MD",2017.0,47416.6
"Baltimore, MD",2018.0,49347.0
"Baltimore, MD",2019.0,51001.0
"Baltimore, MD",2020.0,54005.6
"Baltimore, MD",2021.0,54733.6
"Bangor, ME",2011.0,41873.0
"Bangor, ME",2012.0,40833.0
"Bangor, ME",2013.0,40388.0
"Bangor, ME",2014.0,40531.0
"Bangor, ME",2015.0,40307.0
"Bangor, ME",2016.0,42351.0
"Bangor, ME",2017.0,46493.0
"Bangor, ME",2018.0,47789.0
"Bangor, ME",2019.0,52700.0
"Bangor, ME",2020.0,54550.0
"Bangor, ME",2021.0,57428.0
"Barnstable, MA",2011.0,62109.0
"Barnstable, MA",2012.0,58524.0
"Barnstable, MA",2013.0,61250.0
"Barnstable, MA",2014.0,61713.0
"Barnstable, MA",2015.0,80714.0
"Barnstable, MA",2016.0,81833.0
"Barnstable, MA",2017.0,106299.0
"Barnstable, MA",2018.0,107031.0
"Barnstable, MA",2019.0,115129.0
"Barnstable, MA",2020.0,115833.0
"Barnstable, MA",2021.0,122976.0
"Baton Rouge, LA",2011.0,27815.75
"Baton Rouge, LA",2012.0,28264.5
"Baton Rouge, LA",2013.0,29056.0
"Baton Rouge, LA",2014.0,29536.25
"Baton Rouge, LA",2015.0,29753.25
"Baton Rouge, LA",2016.0,29746.75
"Baton Rouge, LA",2017.0,30273.0
"Baton Rouge, LA",2018.0,31537.75
"Baton Rouge, LA",2019.0,41595.6
"Baton Rouge, LA",2020.0,45233.8
"Baton Rouge, LA",2021.0,46216.2
"Battle Creek, MI",2011.0,42073.0
"Battle Creek, MI",2012.0,40973.0
"Battle Creek, MI",2013.0,41720.25
"Battle Creek, MI",2014.0,42677.0
"Battle Creek, MI",2015.0,42089.25
"Battle Creek, MI",2016.0,43708.25
"Battle Creek, MI",2017.0,45163.0
"Battle Creek, MI",2018.0,46639.5
"Battle Creek, MI",2019.0,47818.75
"Battle Creek, MI",2020.0,48165.5
"Battle Creek, MI",2021.0,51494.5
"Bay City, MI",2011.0,42082.5
"Bay City, MI",2012.0,42531.0
"Bay City, MI",2013.0,41290.5
"Bay City, MI",2014.0,41918.5
"Bay City, MI",2015.0,41466.0
"Bay City, MI",2016.0,41454.5
"Bay City, MI",2017.0,42346.5
"Bay City, MI",2018.0,44173.5
"Bay City, MI",2019.0,44614.5
"Bay City, MI",2020.0,44312.5
"Bay City, MI",2021.0,48038.0
"Beaumont, TX",2011.0,35794.4
"Beaumont, TX",2012.0,36153.0
"Beaumont, TX",2013.0,36636.8
"Beaumont, TX",2014.0,35209.6
"Beaumont, TX",2015.0,36397.0
"Beaumont, TX",2016.0,37774.6
"Beaumont, TX",2017.0,40574.6
"Beaumont, TX",2018.0,41247.0
"Beaumont, TX",2019.0,44854.8
"Beaumont, TX",2020.0,47515.8
"Beaumont, TX",2021.0,47675.2
"Beckley, WV",2011.0,35813.0
"Beckley, WV",2012.0,35814.0
"Beckley, WV",2013.0,37124.0
"Beckley, WV",2014.0,37584.0
"Beckley, WV",2015.0,38585.0
"Beckley, WV",2016.0,39697.0
"Beckley, WV",2017.0,42376.0
"Beckley, WV",2018.0,43066.0
"Beckley, WV",2019.0,42875.0
"Beckley, WV",2020.0,47148.0
"Beckley, WV",2021.0,42880.0
"Bellingham, WA",2011.0,48679.333333333336
"Bellingham, WA",2012.0,50017.333333333336
"Bellingham, WA",2013.0,50370.333333333336
"Bellingham, WA",2014.0,50941.0
"Bellingham, WA",2015.0,51086.0
"Bellingham, WA",2016.0,51974.666666666664
"Bellingham, WA",2017.0,54463.666666666664
"Bellingham, WA",2018.0,56852.333333333336
"Bellingham, WA",2019.0,62112.333333333336
"Bellingham, WA",2020.0,65111.333333333336
"Bellingham, WA",2021.0,67999.33333333333
"Bend, OR",2011.0,55403.333333333336
"Bend, OR",2012.0,55063.0
"Bend, OR",2013.0,53062.0
"Bend, OR",2014.0,52828.333333333336
"Bend, OR",2015.0,53441.0
"Bend, OR",2016.0,54734.333333333336
"Bend, OR",2017.0,56672.666666666664
"Bend, OR",2018.0,66081.66666666667
"Bend, OR",2019.0,69147.66666666667
"Bend, OR",2020.0,71084.33333333333
"Bend, OR",2021.0,78771.0
"Billings, MT",2011.0,59589.25
"Billings, MT",2012.0,57087.5
"Billings, MT",2013.0,57775.5
"Billings, MT",2014.0,58002.25
"Billings, MT",2015.0,58092.0
"Billings, MT",2016.0,60409.5
"Billings, MT",2017.0,62761.5
"Billings, MT",2018.0,62050.5
"Billings, MT",2019.0,64116.25
"Billings, MT",2020.0,70844.25
"Billings, MT",2021.0,72046.25
"Binghamton, NY",2011.0,39597.75
"Binghamton, NY",2012.0,39936.5
"Binghamton, NY",2013.0,40279.0
"Binghamton, NY",2014.0,41048.25
"Binghamton, NY",2015.0,40065.25
"Binghamton, NY",2016.0,42330.75
"Binghamton, NY",2017.0,44092.0
"Binghamton, NY",2018.0,44998.25
"Binghamton, NY",2019.0,47051.5
"Binghamton, NY",2020.0,48322.75
"Binghamton, NY",2021.0,49637.75
"Birmingham, AL",2011.0,26356.6
"Birmingham, AL",2012.0,25232.4
"Birmingham, AL",2013.0,25417.4
"Birmingham, AL",2014.0,24730.2
"Birmingham, AL",2015.0,23999.2
"Birmingham, AL",2016.0,24396.8
"Birmingham, AL",2017.0,25666.0
"Birmingham, AL",2018.0,26331.8
"Birmingham, AL",2019.0,27579.2
"Birmingham, AL",2020.0,30609.0
"Birmingham, AL",2021.0,33519.4
"Bismarck, ND",2011.0,57976.666666666664
"Bismarck, ND",2012.0,60733.333333333336
"Bismarck, ND",2013.0,63479.666666666664
"Bismarck, ND",2014.0,64328.666666666664
"Bismarck, ND",2015.0,65890.66666666667
"Bismarck, ND",2016.0,67753.66666666667
"Bismarck, ND",2017.0,69346.66666666667
"Bismarck, ND",2018.0,70854.0
"Bismarck, ND",2019.0,72224.0
"Bismarck, ND",2020.0,72861.66666666667
"Bismarck, ND",2021.0,75702.33333333333
"Blacksburg, VA",2011.0,37594.0
"Blacksburg, VA",2012.0,36937.0
"Blacksburg, VA",2013.0,39477.0
"Blacksburg, VA",2014.0,38162.0
"Blacksburg, VA",2015.0,40135.0
"Blacksburg, VA",2016.0,42090.0
"Blacksburg, VA",2017.0,46037.0
"Blacksburg, VA",2018.0,46430.0
"Blacksburg, VA",2019.0,53018.0
"Blacksburg, VA",2020.0,54620.0
"Blacksburg, VA",2021.0,56729.0
"Bloomington, IL",2011.0,69773.33333333333
"Bloomington, IL",2012.0,72220.33333333333
"Bloomington, IL",2013.0,74659.33333333333
"Bloomington, IL",2014.0,75862.0
"Bloomington, IL",2015.0,75604.66666666667
"Bloomington, IL",2016.0,75641.33333333333
"Bloomington, IL",2017.0,78756.33333333333
"Bloomington, IL",2018.0,79917.66666666667
"Bloomington, IL",2019.0,81516.33333333333
"Bloomington, IL",2020.0,79010.33333333333
"Bloomington, IL",2021.0,80668.0
"Bloomington, IN",2011.0,39769.0
"Bloomington, IN",2012.0,40040.666666666664
"Bloomington, IN",2013.0,40830.333333333336
"Bloomington, IN",2014.0,43074.0
"Bloomington, IN",2015.0,44020.0
"Bloomington, IN",2016.0,44876.666666666664
"Bloomington, IN",2017.0,46573.666666666664
"Bloomington, IN",2018.0,47170.333333333336
"Bloomington, IN",2019.0,49004.0
"Bloomington, IN",2020.0,51840.333333333336
"Bloomington, IN",2021.0,53861.0
"Bloomsburg, PA",2011.0,45206.0
"Bloomsburg, PA",2012.0,46027.0
"Bloomsburg, PA",2013.0,44521.0
"Bloomsburg, PA",2014.0,46481.0
"Bloomsburg, PA",2015.0,44727.0
"Bloomsburg, PA",2016.0,46754.0
"Bloomsburg, PA",2017.0,48074.0
"Bloomsburg, PA",2018.0,50491.0
"Bloomsburg, PA",2019.0,50272.0
"Bloomsburg, PA",2020.0,52824.0
"Bloomsburg, PA",2021.0,56942.0
"Boise, ID",2011.0,44840.0
"Boise, ID",2012.0,44675.2
"Boise, ID",2013.0,43869.6
"Boise, ID",2014.0,44286.4
"Boise, ID",2015.0,44441.6
"Boise, ID",2016.0,47171.6
"Boise, ID",2017.0,49375.6
"Boise, ID",2018.0,52518.4
"Boise, ID",2019.0,54682.2
"Boise, ID",2020.0,59057.2
"Boise, ID",2021.0,62563.0
"Boston, MA",2011.0,86264.8
"Boston, MA",2012.0,91348.2
"Boston, MA",2013.0,87510.8
"Boston, MA",2014.0,87793.8
"Boston, MA",2015.0,94295.8
"Boston, MA",2016.0,95790.0
"Boston, MA",2017.0,98983.8
"Boston, MA",2018.0,107544.6
"Boston, MA",2019.0,121415.8
"Boston, MA",2020.0,114176.2
"Boston, MA",2021.0,119657.2
"Boulder, CO",2011.0,61743.4
"Boulder, CO",2012.0,63095.8
"Boulder, CO",2013.0,62731.6
"Boulder, CO",2014.0,65450.0
"Boulder, CO",2015.0,67055.6
"Boulder, CO",2016.0,68625.0
"Boulder, CO",2017.0,72742.0
"Boulder, CO",2018.0,74835.6
"Boulder, CO",2019.0,77567.0
"Boulder, CO",2020.0,79559.0
"Boulder, CO",2021.0,83253.6
"Bowling Green, KY",2011.0,46943.0
"Bowling Green, KY",2012.0,48398.666666666664
"Bowling Green, KY",2013.0,48649.333333333336
"Bowling Green, KY",2014.0,50105.666666666664
"Bowling Green, KY",2015.0,49320.333333333336
"Bowling Green, KY",2016.0,49908.666666666664
"Bowling Green, KY",2017.0,52051.333333333336
"Bowling Green, KY",2018.0,54172.0
"Bowling Green, KY",2019.0,54589.333333333336
"Bowling Green, KY",2020.0,57374.333333333336
"Bowling Green, KY",2021.0,60579.333333333336
"Bremerton, WA",2011.0,48745.5
"Bremerton, WA",2012.0,49785.5
"Bremerton, WA",2013.0,52266.5
"Bremerton, WA",2014.0,51102.0
"Bremerton, WA",2015.0,51064.25
"Bremerton, WA",2016.0,54472.5
"Bremerton, WA",2017.0,56282.25
"Bremerton, WA",2018.0,58336.0
"Bremerton, WA",2019.0,61412.5
"Bremerton, WA",2020.0,65675.75
"Bremerton, WA",2021.0,69317.25
"Bridgeport, CT",2011.0,36921.6
"Bridgeport, CT",2012.0,36588.4
"Bridgeport, CT",2013.0,37604.6
"Bridgeport, CT",2014.0,38184.2
"Bridgeport, CT",2015.0,38184.8
"Bridgeport, CT",2016.0,39852.0
"Bridgeport, CT",2017.0,41645.6
"Bridgeport, CT",2018.0,42180.0
"Bridgeport, CT",2019.0,43298.8
"Bridgeport, CT",2020.0,43773.8
"Bridgeport, CT",2021.0,46729.4
"Brownsville, TX",2011.0,31929.0
"Brownsville, TX",2012.0,32124.0
"Brownsville, TX",2013.0,33730.333333333336
"Brownsville, TX",2014.0,35236.666666666664
"Brownsville, TX",2015.0,36132.666666666664
"Brownsville, TX",2016.0,36606.666666666664
"Brownsville, TX",2017.0,38434.666666666664
"Brownsville, TX",2018.0,39013.666666666664
"Brownsville, TX",2019.0,40940.0
"Brownsville, TX",2020.0,43191.666666666664
"Brownsville, TX",2021.0,46904.666666666664
"Brunswick, GA",2011.0,46416.333333333336
"Brunswick, GA",2012.0,46208.333333333336
"Brunswick, GA",2013.0,44208.333333333336
"Brunswick, GA",2014.0,44803.0
"Brunswick, GA",2015.0,43412.333333333336
"Brunswick, GA",2016.0,42619.666666666664
"Brunswick, GA",2017.0,43556.333333333336
"Brunswick, GA",2018.0,45143.333333333336
"Brunswick, GA",2019.0,46956.666666666664
"Brunswick, GA",2020.0,50716.333333333336
"Brunswick, GA",2021.0,57060.0
"Buffalo, NY",2011.0,25943.8
"Buffalo, NY",2012.0,26819.2
"Buffalo, NY",2013.0,29267.6
"Buffalo, NY",2014.0,30310.0
"Buffalo, NY",2015.0,32342.0
"Buffalo, NY",2016.0,32147.0
"Buffalo, NY",2017.0,33454.6
"Buffalo, NY",2018.0,34724.0
"Buffalo, NY",2019.0,37186.4
"Buffalo, NY",2020.0,36364.0
"Buffalo, NY",2021.0,38158.8
"Burlington, NC",2011.0,42818.5
"Burlington, NC",2012.0,40429.5
"Burlington, NC",2013.0,38307.5
"Burlington, NC",2014.0,38343.0
"Burlington, NC",2015.0,37319.0
"Burlington, NC",2016.0,39541.0
"Burlington, NC",2017.0,41480.0
"Burlington, NC",2018.0,43767.0
"Burlington, NC",2019.0,47198.5
"Burlington, NC",2020.0,50337.0
"Burlington, NC",2021.0,51937.5
"Burlington, VT",2011.0,46891.0
"Burlington, VT",2012.0,50756.0
"Burlington, VT",2013.0,50133.0
"Burlington, VT",2014.0,51305.0
"Burlington, VT",2015.0,52665.5
"Burlington, VT",2016.0,53480.0
"Burlington, VT",2017.0,54661.5
"Burlington, VT",2018.0,55857.5
"Burlington, VT",2019.0,56983.5
"Burlington, VT",2020.0,61882.0
"Burlington, VT",2021.0,67165.0
"California, MD",2011.0,90287.0
"California, MD",2012.0,91875.0
"California, MD",2013.0,97114.0
"California, MD",2014.0,99375.0
"California, MD",2015.0,97063.0
"California, MD",2016.0,96404.0
"California, MD",2017.0,94682.0
"California, MD",2018.0,93011.0
"California, MD",2019.0,95123.0
"California, MD",2020.0,102125.0
"California, MD",2021.0,100986.0
"Canton, OH",2011.0,28407.0
"Canton, OH",2012.0,28279.6
"Canton, OH",2013.0,26835.4
"Canton, OH",2014.0,26689.6
"Canton, OH",2015.0,25536.6
"Canton, OH",2016.0,26058.8
"Canton, OH",2017.0,26224.0
"Canton, OH",2018.0,27140.4
"Canton, OH",2019.0,29670.6
"Canton, OH",2020.0,29188.6
"Canton, OH",2021.0,31443.4
"Cape Coral, FL",2011.0,51952.6
"Cape Coral, FL",2012.0,51257.8
"Cape Coral, FL",2013.0,49638.6
"Cape Coral, FL",2014.0,50025.6
"Cape Coral, FL",2015.0,50455.6
"Cape Coral, FL",2016.0,53042.6
"Cape Coral, FL",2017.0,54759.6
"Cape Coral, FL",2018.0,58087.8
"Cape Coral, FL",2019.0,61213.4
"Cape Coral, FL",2020.0,60257.8
"Cape Coral, FL",2021.0,64618.2
"Cape Girardeau, MO",2011.0,38598.5
"Cape Girardeau, MO",2012.0,37811.0
"Cape Girardeau, MO",2013.0,37221.0
"Cape Girardeau, MO",2014.0,34993.0
"Cape Girardeau, MO",2015.0,35790.5
"Cape Girardeau, MO",2016.0,37800.5
"Cape Girardeau, MO",2017.0,37831.5
"Cape Girardeau, MO",2018.0,41233.0
"Cape Girardeau, MO",2019.0,42149.5
"Cape Girardeau, MO",2020.0,40918.5
"Cape Girardeau, MO",2021.0,45204.5
"Carbondale, IL",2011.0,29978.666666666668
"Carbondale, IL",2012.0,30762.0
"Carbondale, IL",2013.0,31093.0
"Carbondale, IL",2014.0,34368.666666666664
"Carbondale, IL",2015.0,35204.666666666664
"Carbondale, IL",2016.0,38330.333333333336
"Carbondale, IL",2017.0,40812.0
"Carbondale, IL",2018.0,40718.333333333336
"Carbondale, IL",2019.0,36241.0
"Carbondale, IL",2020.0,37110.333333333336
"Carbondale, IL",2021.0,40003.0
"Carson City, NV",2011.0,57118.5
"Carson City, NV",2012.0,56506.0
"Carson City, NV",2013.0,55063.0
"Carson City, NV",2014.0,54721.5
"Carson City, NV",2015.0,53911.25
"Carson City, NV",2016.0,53435.0
"Carson City, NV",2017.0,54339.5
"Carson City, NV",2018.0,57466.75
"Carson City, NV",2019.0,60682.5
"Carson City, NV",2020.0,62596.5
"Carson City, NV",2021.0,65501.25
"Casper, WY",2011.0,55400.333333333336
"Casper, WY",2012.0,57603.0
"Casper, WY",2013.0,59474.0
"Casper, WY",2014.0,59453.0
"Casper, WY",2015.0,59394.666666666664
"Casper, WY",2016.0,59550.0
"Casper, WY",2017.0,61055.666666666664
"Casper, WY",2018.0,62241.666666666664
"Casper, WY",2019.0,63214.0
"Casper, WY",2020.0,62708.0
"Casper, WY",2021.0,64139.0
"Cedar Rapids, IA",2011.0,46688.4
"Cedar Rapids, IA",2012.0,46626.0
"Cedar Rapids, IA",2013.0,46683.8
"Cedar Rapids, IA",2014.0,48793.0
"Cedar Rapids, IA",2015.0,48513.6
"Cedar Rapids, IA",2016.0,50137.0
"Cedar Rapids, IA",2017.0,52758.8
"Cedar Rapids, IA",2018.0,55587.4
"Cedar Rapids, IA",2019.0,55604.4
"Cedar Rapids, IA",2020.0,57370.2
"Cedar Rapids, IA",2021.0,59457.6
"Chambersburg, PA",2011.0,49583.5
"Chambersburg, PA",2012.0,51103.5
"Chambersburg, PA",2013.0,51787.0
"Chambersburg, PA",2014.0,53562.0
"Chambersburg, PA",2015.0,54681.0
"Chambersburg, PA",2016.0,56611.0
"Chambersburg, PA",2017.0,61498.5
"Chambersburg, PA",2018.0,61186.0
"Chambersburg, PA",2019.0,65442.5
"Chambersburg, PA",2020.0,66384.5
"Chambersburg, PA",2021.0,70559.5
"Champaign, IL",2011.0,51148.333333333336
"Champaign, IL",2012.0,51458.333333333336
"Champaign, IL",2013.0,50542.333333333336
"Champaign, IL",2014.0,50999.333333333336
"Champaign, IL",2015.0,50582.666666666664
"Champaign, IL",2016.0,52506.666666666664
"Champaign, IL",2017.0,52895.666666666664
"Champaign, IL",2018.0,55093.0
"Champaign, IL",2019.0,57118.333333333336
"Champaign, IL",2020.0,56272.0
"Champaign, IL",2021.0,58458.666666666664
"Charleston, SC",2011.0,43006.8
"Charleston, SC",2012.0,43760.0
"Charleston, SC",2013.0,44812.6
"Charleston, SC",2014.0,46425.4
"Charleston, SC",2015.0,47829.4
"Charleston, SC",2016.0,51514.6
"Charleston, SC",2017.0,53774.2
"Charleston, SC",2018.0,56691.0
"Charleston, SC",2019.0,60575.4
"Charleston, SC",2020.0,63378.6
"Charleston, SC",2021.0,67852.2
"Charleston, WV",2011.0,39682.0
"Charleston, WV",2012.0,39571.25
"Charleston, WV",2013.0,40787.5
"Charleston, WV",2014.0,42485.5
"Charleston, WV",2015.0,41927.5
